Date,Open,High,Low,Close,Adj Close ,Volume
2-Oct-25,670.45,670.57,666.78,669.22,669.22,"56,896,000"
1-Oct-25,663.17,669.37,663.06,668.45,668.45,"72,545,400"
30-Sep-25,662.93,666.65,661.61,666.18,666.18,"86,288,000"
29-Sep-25,664.36,665.28,661.86,663.68,663.68,"73,499,000"
26-Sep-25,659.51,662.37,657.88,661.82,661.82,"69,179,200"
25-Sep-25,657.94,659.41,654.41,658.05,658.05,"89,622,100"
24-Sep-25,664.51,664.61,659.67,661.1,661.1,"68,082,200"
23-Sep-25,666.72,667.34,661.98,663.21,663.21,"81,708,900"
22-Sep-25,662.2,667.29,662.17,666.84,666.84,"69,452,200"
19-Sep-25,662.33,664.55,660.37,663.7,663.7,"97,945,600"
18-Sep-25,661.89,664.89,660.27,662.26,660.43,"90,459,200"
17-Sep-25,660.01,661.72,654.3,659.18,657.36,"101,952,200"
16-Sep-25,661.47,661.78,659.21,660,658.18,"61,169,000"
15-Sep-25,659.64,661.04,659.34,660.91,659.08,"63,772,400"
12-Sep-25,657.6,659.11,656.9,657.41,655.59,"72,780,100"
11-Sep-25,654.18,658.33,653.59,657.63,655.81,"69,934,400"
10-Sep-25,653.62,654.55,650.63,652.21,650.41,"78,034,500"
9-Sep-25,648.97,650.86,647.22,650.33,648.53,"66,133,900"
8-Sep-25,648.62,649.84,647.23,648.83,647.04,"63,133,100"
5-Sep-25,651.48,652.21,643.33,647.24,645.45,"85,178,900"
4-Sep-25,644.42,649.15,643.51,649.12,647.33,"65,219,200"
3-Sep-25,642.67,644.21,640.46,643.74,641.96,"70,820,900"
2-Sep-25,637.5,640.49,634.92,640.27,638.5,"81,983,500"
29-Aug-25,647.47,647.84,643.14,645.05,643.27,"74,522,200"
28-Aug-25,647.24,649.48,645.34,648.92,647.13,"61,519,500"
27-Aug-25,644.57,647.37,644.42,646.63,644.84,"48,341,100"
26-Aug-25,642.2,645.51,641.57,645.16,643.38,"51,581,600"
25-Aug-25,644.04,645.29,642.35,642.47,640.69,"51,274,300"
22-Aug-25,637.76,646.5,637.25,645.31,643.53,"84,083,200"
21-Aug-25,636.28,637.97,633.81,635.55,633.79,"54,805,800"
20-Aug-25,639.4,639.66,632.95,638.11,636.35,"88,890,300"
19-Aug-25,643.12,644.11,638.48,639.81,638.04,"69,750,700"
18-Aug-25,642.86,644,642.18,643.3,641.52,"43,804,900"
15-Aug-25,645.99,646.09,642.52,643.44,641.66,"68,592,500"
14-Aug-25,642.79,645.62,642.34,644.95,643.17,"59,327,500"
13-Aug-25,644.91,646.19,642.68,644.89,643.11,"60,092,800"
12-Aug-25,638.29,642.85,636.79,642.69,640.91,"64,730,800"
11-Aug-25,637.46,638.95,634.66,635.92,634.16,"58,742,300"
8-Aug-25,634.06,637.65,633.74,637.18,635.42,"64,051,600"
7-Aug-25,636.24,636.98,629.11,632.25,630.5,"74,205,800"
6-Aug-25,629.05,633.44,628.13,632.78,631.03,"64,357,500"
5-Aug-25,631.79,632.61,627.04,627.97,626.23,"68,051,400"
4-Aug-25,625.67,631.22,625.58,631.17,629.42,"73,218,000"
1-Aug-25,626.3,626.34,619.29,621.72,620,"140,103,600"
31-Jul-25,639.46,639.85,630.77,632.08,630.33,"103,385,200"
30-Jul-25,635.92,637.68,631.54,634.46,632.71,"80,418,900"
29-Jul-25,638.35,638.67,634.34,635.26,633.5,"60,556,300"
28-Jul-25,637.48,638.04,635.54,636.94,635.18,"54,917,100"
25-Jul-25,635.09,637.58,634.84,637.1,635.34,"56,865,400"
24-Jul-25,634.6,636.15,633.99,634.42,632.67,"71,307,100"
23-Jul-25,631.55,634.21,629.73,634.21,632.46,"70,511,000"
22-Jul-25,629.1,629.73,626.19,628.86,627.12,"60,046,300"
21-Jul-25,628.77,631.54,628.34,628.77,627.03,"63,375,000"
18-Jul-25,629.3,629.47,626.46,627.58,625.84,"65,621,600"
17-Jul-25,624.4,628.4,624.18,628.04,626.3,"68,885,700"
16-Jul-25,623.74,624.73,618.05,624.22,622.49,"88,987,500"
15-Jul-25,627.52,627.86,622.06,622.14,620.42,"74,317,300"
14-Jul-25,623.16,625.16,621.8,624.81,623.08,"51,898,500"
11-Jul-25,622.74,624.86,621.53,623.62,621.9,"63,670,200"
10-Jul-25,624.2,626.87,623.01,625.82,624.09,"57,529,000"
9-Jul-25,622.77,624.72,620.91,624.06,622.33,"66,113,300"
8-Jul-25,621.35,622.11,619.52,620.34,618.62,"59,024,600"
7-Jul-25,623.36,624.03,617.87,620.68,618.96,"74,814,500"
3-Jul-25,622.45,626.28,622.43,625.34,623.61,"51,065,800"
2-Jul-25,617.24,620.49,616.61,620.45,618.73,"66,510,400"
1-Jul-25,616.36,618.83,615.52,617.65,615.94,"70,030,100"
30-Jun-25,617.38,619.22,615.04,617.85,616.14,"92,502,500"
27-Jun-25,612.88,616.39,610.83,614.91,613.21,"86,258,400"
26-Jun-25,608.99,612.31,608.37,611.87,610.18,"78,548,400"
25-Jun-25,607.91,608.61,605.54,607.12,605.44,"62,114,800"
24-Jun-25,604.33,607.85,603.41,606.78,605.1,"67,735,300"
23-Jun-25,595.04,600.54,591.89,600.15,598.49,"87,426,000"
20-Jun-25,598.38,599.46,592.86,594.28,592.64,"94,051,400"
18-Jun-25,598.44,601.22,596.47,597.44,594.03,"76,605,000"
17-Jun-25,600.21,601.75,596.76,597.53,594.12,"82,209,400"
16-Jun-25,600.4,604.45,600.22,602.68,599.24,"79,984,100"
13-Jun-25,598.5,601.85,595.48,597,593.59,"89,506,000"
12-Jun-25,600.01,603.75,599.52,603.75,600.31,"64,129,000"
11-Jun-25,604.19,605.06,599.27,601.36,597.93,"73,658,200"
10-Jun-25,600.22,603.47,599.09,603.08,599.64,"66,247,000"
9-Jun-25,599.72,601.25,598.49,599.68,596.26,"53,016,400"
6-Jun-25,598.66,600.83,596.86,599.14,595.72,"66,588,700"
5-Jun-25,597.63,599,591.05,593.05,589.67,"92,278,700"
4-Jun-25,596.96,597.95,595.49,595.93,592.53,"57,314,200"
3-Jun-25,592.34,597.08,591.85,596.09,592.69,"63,606,200"
2-Jun-25,587.76,592.79,585.06,592.71,589.33,"61,630,500"
30-May-25,588.93,591.13,583.24,589.39,586.03,"90,601,200"
29-May-25,593.06,593.2,586.07,590.05,586.68,"69,973,300"
28-May-25,591.56,592.77,586.99,587.73,584.38,"68,445,500"
27-May-25,586.07,591.31,578.43,591.15,587.78,"72,588,500"
23-May-25,575.98,581.81,575.6,579.11,575.81,"76,029,000"
22-May-25,582.66,586.62,581.41,583.09,579.76,"70,860,400"
21-May-25,588.44,592.58,581.82,582.86,579.54,"95,197,700"
20-May-25,593.09,594.05,589.6,592.85,589.47,"60,614,500"
19-May-25,588.1,595.54,588.1,594.85,591.46,"68,168,500"
16-May-25,591.25,594.5,589.28,594.2,590.81,"76,052,100"
15-May-25,585.56,590.97,585.1,590.46,587.09,"71,268,100"
14-May-25,587.81,588.98,585.54,587.59,584.24,"66,283,500"
13-May-25,583.41,589.08,582.84,586.84,583.49,"67,947,200"
12-May-25,581.47,583,577.04,582.99,579.66,"78,993,600"
9-May-25,566.48,567.5,562.76,564.34,561.12,"37,603,400"
8-May-25,565.24,570.31,561.7,565.06,561.84,"65,130,800"
7-May-25,560.15,563.82,556.04,561.15,557.95,"55,588,000"
6-May-25,557.93,563.35,556.96,558.8,555.61,"48,264,700"
5-May-25,562.57,566.65,561.7,563.51,560.3,"38,659,200"
2-May-25,564.73,568.38,562.38,566.76,563.53,"60,717,300"
1-May-25,560.37,564.07,557.86,558.47,555.28,"63,186,100"
30-Apr-25,547.57,556.52,541.52,554.54,551.38,"93,101,500"
29-Apr-25,548.91,555.45,548.55,554.32,551.16,"47,775,100"
28-Apr-25,551.39,553.55,545.02,550.85,547.71,"47,613,800"
25-Apr-25,546.65,551.05,543.69,550.64,547.5,"61,119,600"
24-Apr-25,536.72,547.43,535.45,546.69,543.57,"64,150,400"
23-Apr-25,540.43,545.43,533.88,535.42,532.37,"90,590,700"
22-Apr-25,520.14,529.3,519.19,527.25,524.24,"75,948,100"
21-Apr-25,521.16,521.7,508.46,513.88,510.95,"69,368,100"
17-Apr-25,527.64,531.17,523.91,526.41,523.41,"79,868,100"
16-Apr-25,531.68,537.89,520.29,525.66,522.66,"83,484,800"
15-Apr-25,539.67,543.23,536.81,537.61,534.54,"56,892,900"
14-Apr-25,544.05,544.28,533.86,539.12,536.04,"68,034,000"
11-Apr-25,523.01,536.43,520.07,533.94,530.89,"97,866,300"
10-Apr-25,532.17,533.5,509.32,524.58,521.59,"162,331,200"
9-Apr-25,493.44,548.62,493.05,548.62,545.49,"241,867,300"
8-Apr-25,521.86,524.98,489.16,496.48,493.65,"165,816,600"
7-Apr-25,489.19,523.17,481.8,504.38,501.5,"256,611,400"
4-Apr-25,523.67,525.87,505.06,505.28,502.4,"217,965,100"
3-Apr-25,545.11,547.97,536.7,536.7,533.64,"125,986,000"
2-Apr-25,555.05,567.42,554.81,564.52,561.3,"76,014,500"
1-Apr-25,557.45,562.94,553.68,560.97,557.77,"54,609,600"
31-Mar-25,549.83,560.71,546.87,559.39,556.2,"95,328,200"
28-Mar-25,565.53,566.27,555.07,555.66,552.49,"71,662,700"
27-Mar-25,567.18,570.9,564.94,567.08,563.85,"42,164,200"
26-Mar-25,575.19,576.33,567.19,568.59,565.35,"51,848,300"
25-Mar-25,575.3,576.41,573.69,575.46,572.18,"38,355,700"
24-Mar-25,570.8,575.15,570.2,574.08,570.81,"58,766,800"
21-Mar-25,559.28,564.89,558.03,563.98,560.76,"83,763,000"
20-Mar-25,563.33,570.57,562.6,565.49,560.58,"62,958,200"
19-Mar-25,562.83,570.95,561.63,567.13,562.2,"66,556,000"
18-Mar-25,564.8,565.02,559.06,561.02,556.15,"66,041,400"
17-Mar-25,562.79,569.71,562.35,567.15,562.22,"49,008,700"
14-Mar-25,556.11,563.83,551.49,562.81,557.92,"62,660,300"
13-Mar-25,558.49,559.11,549.68,551.42,546.63,"74,079,400"
12-Mar-25,562.17,563.11,553.69,558.87,554.02,"69,588,200"
11-Mar-25,559.4,564.02,552.02,555.92,551.09,"88,102,100"
10-Mar-25,567.59,569.54,555.59,560.58,555.71,"99,326,600"
7-Mar-25,570.9,577.39,565.63,575.92,570.92,"81,158,800"
6-Mar-25,575.48,580.17,570.12,572.71,567.74,"80,094,900"
5-Mar-25,576.69,584.88,573.08,583.06,578,"71,230,500"
4-Mar-25,579.71,585.39,572.25,576.86,571.85,"109,648,200"
3-Mar-25,596.18,597.34,579.9,583.77,578.7,"74,249,200"
28-Feb-25,585.56,594.72,582.44,594.18,589.02,"88,744,100"
27-Feb-25,596.85,598.02,584.65,585.05,579.97,"74,196,700"
26-Feb-25,595.93,599.58,591.86,594.54,589.38,"43,321,600"
25-Feb-25,597.15,597.89,589.56,594.24,589.08,"58,266,500"
24-Feb-25,602.02,603.03,596.49,597.21,592.02,"50,737,200"
21-Feb-25,610.16,610.3,599.47,599.94,594.73,"76,519,800"
20-Feb-25,611.54,611.68,607.02,610.38,605.08,"36,554,000"
19-Feb-25,610.08,613.23,609.56,612.93,607.61,"31,011,100"
18-Feb-25,610.88,611.49,608.38,611.49,606.18,"26,749,000"
14-Feb-25,609.94,610.99,609.07,609.7,604.4,"26,910,400"
13-Feb-25,604.48,609.94,603.2,609.73,604.43,"40,921,300"
12-Feb-25,599.2,604.55,598.51,603.36,598.12,"45,076,100"
11-Feb-25,602.55,605.86,602.43,605.31,600.05,"30,056,700"
10-Feb-25,604.03,605.5,602.74,604.85,599.6,"26,048,700"
7-Feb-25,606.89,608.13,600.05,600.77,595.55,"50,788,500"
6-Feb-25,605.99,606.45,602.63,606.32,601.05,"35,771,500"
5-Feb-25,600.64,604.37,598.58,604.22,598.97,"30,653,100"
4-Feb-25,597.83,602.3,597.28,601.78,596.55,"33,457,800"
3-Feb-25,592.67,600.29,590.49,597.77,592.58,"65,857,200"
31-Jan-25,607.5,609.96,601.05,601.82,596.59,"66,566,900"
30-Jan-25,603.96,606.6,600.72,605.04,599.78,"39,281,300"
29-Jan-25,603.72,604.13,599.22,601.81,596.58,"37,177,400"
28-Jan-25,600.62,605.37,597.25,604.52,599.27,"44,433,300"
27-Jan-25,594.81,599.69,594.64,599.37,594.16,"70,361,100"
24-Jan-25,609.81,610.78,606.8,607.97,602.69,"34,604,700"
23-Jan-25,605.8,609.75,605.52,609.75,604.45,"41,152,100"
22-Jan-25,605.92,607.82,605.36,606.44,601.17,"48,196,000"
21-Jan-25,600.67,603.06,598.67,603.05,597.81,"42,532,900"
17-Jan-25,596.96,599.36,595.61,597.58,592.39,"58,070,600"
16-Jan-25,594.17,594.35,590.93,591.64,586.5,"43,319,700"
